@attribute ID numeric
@attribute budget numeric
@attribute genre1 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre2 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre3 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre4 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre5 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre6 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre7 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute popularity numeric
@attribute releasedate date "yyyy-MM-dd"
@attribute revenue numeric
@attribute title string
@attribute voteaverage numeric
@attribute votecount numeric

@data

13332,0.00,"Horror","","","","","","",0.87,"2009-07-21",0.00,"The Messengers 2: The Scarecrow",5.50,6
13405,0.00,"Documentary","Music","","","","","",0.52,"1970-05-13",0.00,"Let it Be",6.60,6
13439,0.00,"Comedy","Drama","Suspense","Thriller","","","",0.72,"2002-09-06",0.00,"Swimfan",5.80,6
13441,0.00,"Comedy","","","","","","",0.99,"2009-08-11",0.00,"Road Trip: Beer Pong",6.00,6
13482,0.00,"Action","Adventure","Comedy","","","","",0.49,"1994-08-19",0.00,"Blankman",4.30,6
13538,0.00,"Drama","Thriller","Indie","","","","",0.52,"2009-01-16",0.00,"The Killing Room",6.60,6
13782,300000.00,"Disaster","Drama","Romance","","","","",0.98,"1998-08-23",400000.00,"Dil Se...",7.60,6
13865,8000000.00,"Action","Adventure","Animation","Fantasy","Science","Fiction","",0.71,"1983-04-15",30000.00,"Rock & Rule",7.40,6
13914,0.00,"Action","Comedy","","","","","",0.61,"1966-11-02",0.00,"What's Up, Tiger Lily?",6.30,6
13944,0.00,"Comedy","Drama","","","","","",0.52,"1983-01-01",0.00,"Class",6.70,6
13997,0.00,"Comedy","Horror","","","","","",0.68,"1994-03-25",0.00,"Cemetery Man",8.50,6
14011,0.00,"Action","Crime","Thriller","","","","",0.88,"1981-04-04",0.00,"Nighthawks",7.30,6
14056,0.00,"Adventure","Animation","Mystery","","","","",0.38,"2004-08-07",0.00,"Mind Game",8.30,6
14081,0.00,"Comedy","","","","","","",0.45,"2009-02-01",0.00,"If I Were You 2",6.60,6
14106,0.00,"Drama","Horror","Mystery","Thriller","","","",1.17,"2006-10-13",0.00,"Cold Prey",6.50,6
14136,0.00,"Comedy","Horror","","","","","",0.69,"2005-08-19",0.00,"Dead & Breakfast",5.80,6
14141,0.00,"Comedy","Family","Sports","Film","","","",0.50,"1993-07-07",53579269.00,"Rookie of the Year",5.90,6
14215,0.00,"Comedy","Sports","Film","","","","",0.43,"1984-01-13",0.00,"Hot Dog... The Movie",4.50,6
14224,0.00,"Action","Adventure","Crime","Thriller","","","",0.75,"1992-12-25",0.00,"Trespass",4.90,6
14232,500000.00,"Action","Adventure","Drama","","","","",0.71,"1973-06-13",0.00,"Coffy",7.00,6
14349,0.00,"Action","Adventure","Animation","Science","Fiction","Family","",1.06,"2009-08-24",0.00,"Bionicle: The Legend Reborn",4.10,6
14369,0.00,"Horror","Mystery","Suspense","Thriller","","","",0.65,"1973-03-27",0.00,"Sisters",7.30,6
14515,0.00,"Action","Comedy","Science","Fiction","","","",1.35,"1988-01-01",0.00,"Hell Comes to Frogtown",6.50,6
14523,0.00,"Action","Adventure","Drama","Thriller","Romance","Film","Noir",1.50,"1944-10-11",0.00,"To Have and Have Not",6.80,6
14548,0.00,"Animation","Comedy","Thriller","Family","","","",1.20,"2009-09-12",0.00,"Scooby-Doo! The Mystery Begins",6.20,6
14819,0.00,"Comedy","Drama","Romance","","","","",0.70,"2011-06-06",0.00,"The Decoy Bride",6.00,6
14860,0.00,"Action","","","","","","",0.59,"1992-08-22",0.00,"New Dragon Gate Inn",6.80,6
15489,0.00,"Drama","Romance","","","","","",1.04,"1990-10-19",0.00,"White Palace",6.70,6
15766,425000.00,"Science","Fiction","Thriller","","","","",4.07,"2010-05-01",0.00,"Hunter Prey",8.30,6
15777,0.00,"Comedy","Drama","Sports","Film","","","",1.15,"2010-07-27",0.00,"#1 Cheerleader Camp",2.80,6
15788,0.00,"Comedy","","","","","","",0.58,"2010-08-20",0.00,"Lottery Ticket",6.40,6
15898,16370175.00,"Drama","Romance","","","","","",0.34,"2010-11-19",0.00,"Guzaarish",7.80,6
16036,0.00,"Crime","Drama","Romance","","","","",0.52,"1992-07-17",0.00,"A Stranger Among Us",5.80,6
16707,0.00,"Horror","Science","Fiction","","","","",0.35,"1982-05-01",0.00,"Forbidden World",5.30,6
16764,0.00,"Documentary","","","","","","",0.38,"1996-10-11",0.00,"Looking For Richard",7.30,6
17486,0.00,"Comedy","Drama","Romance","","","","",0.40,"2001-06-21",0.00,"Love on a Diet",5.30,6
18106,0.00,"Fantasy","Mystery","","","","","",0.39,"1997-01-01",0.00,"Doodlebug",7.00,6
18391,0.00,"Comedy","Drama","Romance","","","","",1.11,"2010-09-23",538000.00,"Jack Goes Boating",6.90,6
18405,0.00,"Adventure","Comedy","Family","","","","",0.36,"2006-01-01",0.00,"Drake And Josh Go Hollywood",7.00,6
18445,0.00,"Documentary","","","","","","",0.42,"2010-08-21",0.00,"Love Exiled",9.30,6
18452,8000000.00,"Comedy","Drama","","","","","",0.67,"2010-11-05",18124262.00,"Another Year",7.90,6
18467,0.00,"Drama","Mystery","Thriller","","","","",0.33,"2010-04-24",0.00,"My Son, My Son, What Have Ye Done",6.30,6
18477,0.00,"Documentary","","","","","","",0.33,"2008-07-24",0.00,"Lovecraft: Fear of the Unknown",7.70,6
18853,0.00,"Drama","Music","Romance","","","","",0.38,"2005-12-01",0.00,"Perhaps Love",6.80,6
18939,2270000.00,"Comedy","Drama","","","","","",0.34,"2010-08-13",6900000.00,"PEEPLI [Live]",7.80,6
19070,0.00,"Drama","Romance","","","","","",0.87,"2002-09-27",0.00,"Blue Gate Crossing",7.20,6
19091,0.00,"Documentary","","","","","","",0.60,"2010-05-07",0.00,"Babies",7.70,6
19257,0.00,"Horror","Thriller","","","","","",0.36,"2010-11-06",0.00,"A Horrible Way to Die",6.50,6
19298,0.00,"Action","Comedy","Crime","Drama","Romance","","",1.16,"1992-06-25",12000000.00,"Deewana",8.30,6
19605,0.00,"Action","Comedy","","","","","",0.38,"2006-01-01",0.00,"Crazy Stone",6.70,6
19820,0.00,"Animation","Family","","","","","",0.92,"2010-05-26",0.00,"Space Chimps 2: Zartog Strikes Back",5.60,6
20298,0.00,"Adventure","Animation","Thriller","Family","","","",1.75,"2006-11-21",0.00,"No Time for Nuts",8.30,6
20651,2300000.00,"Action","Adventure","Thriller","","","","",0.67,"2010-11-06",0.00,"Hunt To Kill",5.80,6
20857,0.00,"Comedy","Drama","","","","","",0.95,"2010-10-07",850994.00,"Mr Nice",7.60,6
21183,0.00,"Comedy","Drama","Romance","","","","",0.43,"2011-10-01",0.00,"Cherry",6.70,6
21611,8500000.00,"Comedy","","","","","","",0.69,"2009-12-10",0.00,"12 Paces without a Head",7.40,6
22003,0.00,"Horror","Thriller","","","","","",0.38,"2010-06-17",0.00,"Kidnapped",6.90,6
22059,0.00,"Animation","Comedy","","","","","",1.19,"2010-10-28",0.00,"Scared Shrekless",6.60,6
22501,0.00,"Drama","Thriller","","","","","",0.33,"2010-07-14",0.00,"Black Heaven",6.40,6
22532,0.00,"Music","Romance","Family","","","","",0.76,"1987-04-01",0.00,"Beauty and the Beast",8.00,6
23203,90000000.00,"Action","Fantasy","Science","Fiction","Family","","",1.48,"2010-11-24",0.00,"The Nutcracker",7.50,6
23281,0.00,"Musical","Music","","","","","",1.22,"2010-11-05",0.00,"Depeche Mode: Tour Of The Universe",9.80,6
23373,0.00,"Action","Adventure","Drama","Horror","Science","Fiction","Thriller",0.61,"2010-11-23",0.00,"2010: Moby Dick",2.50,6
23620,0.00,"Action","Adventure","Drama","Thriller","","","",0.95,"1977-03-11",0.00,"Black Sunday",6.00,6
23742,0.00,"Drama","Romance","","","","","",0.39,"2010-09-15",0.00,"Under the Hawthorn Tree",6.20,6
24228,10000.00,"War","","","","","","",0.46,"2010-06-16",0.00,"71: Into the Fire",7.10,6
25119,0.00,"Comedy","Romance","","","","","",0.48,"2003-08-22",0.00,"Lisbela and the Prisoner",7.80,6
25407,0.00,"Comedy","Drama","Romance","","","","",0.58,"2010-12-09",0.00,"Bands, Horns and Revelry",6.10,6
25515,0.00,"Comedy","Drama","History","Family","","","",0.64,"2011-09-23",0.00,"Toast",6.80,6
25790,0.00,"Animation","Comedy","Family","","","","",0.33,"1953-02-28",0.00,"Duck Amuck",7.80,6
25943,0.00,"Crime","Mystery","Thriller","","","","",0.36,"2010-09-09",0.00,"Love Crime",6.60,6
25994,1300000.00,"Horror","Thriller","","","","","",0.64,"2010-09-07",0.00,"F",6.20,6
26094,10600000.00,"Drama","History","","","","","",0.61,"2010-09-16",0.00,"Even The Rain",7.10,6
26929,1000000.00,"Comedy","Drama","Indie","","","","",0.39,"2011-07-29",0.00,"The Future",6.30,6
27331,0.00,"Comedy","Drama","","","","","",0.42,"2010-09-03",0.00,"Simple Simon",6.80,6
27930,0.00,"Musical","Family","","","","","",0.33,"2007-06-26",0.00,"High School Musical: The Concert",5.70,6
28391,0.00,"Comedy","Romance","","","","","",1.35,"2010-12-22",0.00,"If You Are the One 2",5.30,6
28658,10000000.00,"Drama","History","","","","","",0.46,"2011-02-06",0.00,"Hindenburg",5.30,6
28713,1150000.00,"Comedy","","","","","","",0.74,"2011-02-15",0.00,"Dirty Movie",2.70,6
28753,0.00,"Action","Horror","Science","Fiction","Thriller","","",0.63,"2010-07-03",0.00,"Alien vs. Ninja",3.80,6
28821,0.00,"Action","Drama","Western","Indie","","","",1.21,"2011-04-08",876302.00,"Meek's Cutoff",6.40,6
28979,25000000.00,"Action","Comedy","Thriller","","","","",0.81,"2011-04-01",0.00,"Cat Run",6.60,6
29191,0.00,"Action","Comedy","","","","","",0.50,"1990-12-13",0.00,"God of Gamblers II",7.20,6
29622,0.00,"Comedy","Romance","","","","","",1.32,"2011-02-25",0.00,"The Ages of Love",5.80,6
29635,200.00,"Drama","","","","","","",0.47,"2011-02-25",0.00,"Bruna Surfistinha",7.40,6
29784,0.00,"Comedy","Drama","Romance","Indie","","","",0.68,"2010-09-10",0.00,"Daydream Nation",6.10,6
30272,0.00,"Action","Comedy","Crime","","","","",0.72,"2011-03-11",0.00,"Torrente 4: Lethal Crisis",5.40,6
30273,0.00,"Action","Crime","Thriller","","","","",0.95,"2011-04-12",0.00,"The Prey",7.00,6
30469,10000000.00,"Action","Family","","","","","",0.50,"2002-07-03",11411644.00,"The Powerpuff Girls",7.10,6
30504,0.00,"Drama","Indie","","","","","",0.58,"2010-09-12",63931.00,"Beautiful Boy",5.50,6
31195,1000000.00,"Action","Erotic","Romance","","","","",1.94,"2011-03-08",0.00,"Top Guns",9.10,6
31521,2000000.00,"Horror","","","","","","",0.54,"2011-03-26",0.00,"Scream of the Banshee",5.90,6
32448,12000000.00,"Action","Adventure","Drama","","","","",2.07,"1981-12-15",55260558.00,"Quest for Fire",7.50,6
33292,0.00,"Drama","Sport","","","","","",0.64,"2011-03-05",0.00,"All Things Fall Apart",6.30,6
33415,0.00,"Drama","Indie","","","","","",0.89,"2008-06-20",0.00,"The Poker House",5.80,6
33636,0.00,"Action","Drama","History","Family","","","",0.68,"2010-05-01",0.00,"Ben Hur",6.80,6
34005,3500000.00,"Drama","","","","","","",0.37,"2011-03-10",18000000.00,"Gooische Vrouwen",6.40,6
34475,8000000.00,"Horror","","","","","","",0.51,"2011-04-21",0.00,"Hidden",4.20,6
35327,0.00,"Comedy","Romance","","","","","",1.15,"2011-08-26",0.00,"Swinging With the Finkels",4.00,6
37594,0.00,"Action","Drama","Science","Fiction","Thriller","","",0.63,"2010-01-01",0.00,"The Lazarus Papers",4.00,6
38858,0.00,"Horror","Science","Fiction","","","","",0.45,"1973-07-06",0.00,"Sssssss",8.00,6
40118,0.00,"Drama","Romance","","","","","",0.42,"2011-03-01",0.00,"Black Butterflies",6.40,6
40122,0.00,"Comedy","","","","","","",0.40,"2011-02-10",0.00,"All for One",6.70,6
40777,0.00,"Documentary","","","","","","",0.33,"2010-04-16",0.00,"Fat, Sick & Nearly Dead",7.00,6
40901,0.00,"Comedy","Family","","","","","",0.62,"2011-08-07",0.00,"Teen Spirit",4.60,6
40996,0.00,"Action","Adventure","Animation","","","","",0.56,"2010-12-04",0.00,"Bleach: Hell Verse",7.70,6
41006,0.00,"Horror","Science","Fiction","Thriller","","","",0.66,"2011-09-22",0.00,"Hell",5.80,6
41156,0.00,"Comedy","Romance","","","","","",0.65,"2011-04-05",0.00,"You May Not Kiss the Bride",4.70,6
41172,0.00,"Action","Animation","Science","Fiction","","","",0.91,"2010-11-06",0.00,"Mardock Scramble: The First Compression",8.80,6
41355,0.00,"Comedy","Romance","","","","","",0.52,"2011-08-25",0.00,"What A Man",6.50,6
41395,0.00,"Thriller","","","","","","",0.85,"2011-09-06",0.00,"The Entitled",4.30,6
41922,0.00,"Comedy","Documentary","","","","","",5.74,"2011-09-09",0.00,"Kevin Hart: Laugh at My Pain",8.30,6
42131,70000.00,"Horror","Thriller","","","","","",0.34,"2011-03-03",0.00,"Absentia",6.10,6
42251,0.00,"Adventure","Family","","","","","",1.49,"2011-09-12",0.00,"War of the Buttons",6.00,6
42252,0.00,"Adventure","Family","","","","","",0.90,"2011-09-20",0.00,"War of the Buttons",7.10,6
42460,0.00,"Drama","","","","","","",0.53,"2011-08-31",0.00,"Oslo, August 31st",7.20,6
42878,8700000.00,"Action","Adventure","Horror","Science","Fiction","Thriller","",0.56,"2011-08-04",0.00,"Sector 7",5.40,6
43610,3.00,"Comedy","","","","","","",0.87,"2011-07-26",0.00,"Barely Legal",5.30,6
43938,0.00,"Documentary","","","","","","",0.33,"2011-09-09",0.00,"Urbanized",7.20,6
44049,0.00,"Comedy","Drama","","","","","",0.64,"2011-05-16",0.00,"Where Do We Go Now?",7.50,6
44050,0.00,"Comedy","Drama","","","","","",0.54,"2011-09-27",0.00,"A Happy Event",6.00,6
378,0.00,"Documentary","","","","","","",0.35,"1966-06-15",0.00,"The Endless Summer",9.00,5
459,0.00,"Documentary","Music","","","","","",0.52,"1970-12-06",0.00,"The Rolling Stones: Gimme Shelter",8.90,5
583,900000.00,"Drama","Romance","Foreign","","","","",0.55,"1963-10-29",528428.00,"Contempt",8.70,5
607,3000000.00,"Comedy","Documentary","Music","","","","",0.45,"2006-03-03",11718595.00,"Dave Chappelle's Block Party",7.20,5
619,0.00,"Drama","History","","","","","",0.59,"1945-09-27",0.00,"Rome, Open City",9.30,5
633,4361898.00,"Comedy","Romance","","","","","",0.90,"2003-06-06",3031801.00,"Mambo Italiano",6.20,5
724,0.00,"Drama","Romance","Foreign","","","","",1.08,"1957-01-01",0.00,"Sissi: The Fateful Years of an Empress",8.00,5
810,0.00,"Drama","","","","","","",1.39,"2001-03-07",0.00,"Fat Girl",6.20,5
913,0.00,"Drama","Mystery","Thriller","Film","Noir","","",0.89,"1947-11-13",0.00,"Out of the Past",6.30,5
981,0.00,"Drama","History","War","Indie","","","",0.23,"1937-09-12",0.00,"Grand Illusion",7.20,5
982,0.00,"Comedy","Foreign","","","","","",0.46,"1953-02-26",0.00,"M. Hulot's Holiday",8.70,5
1093,83000000.00,"Comedy","Family","","","","","",0.55,"2000-04-28",59468275.00,"The Flintstones in Viva Rock Vegas",6.30,5
1113,0.00,"Comedy","Music","Romance","","","","",1.39,"1944-11-28",0.00,"Meet Me in St. Louis",6.00,5
1161,0.00,"Drama","Horror","Musical","","","","",0.60,"1925-09-06",0.00,"The Phantom of the Opera",7.40,5
1216,0.00,"Drama","","","","","","",0.95,"1962-01-01",0.00,"The Miracle Worker",7.70,5
1231,0.00,"Drama","Thriller","","","","","",0.98,"2006-09-06",0.00,"Don't Worry, I'm Fine",7.80,5
1244,0.00,"Comedy","Crime","","","","","",0.46,"2007-03-22",0.00,"Neues vom Wixxer",7.30,5
1288,350000.00,"Documentary","","","","","","",0.32,"2004-12-08",3515061.00,"Born into Brothels: Calcutta's Red Light Kids",8.80,5
1291,0.00,"Drama","History","","","","","",0.89,"1975-11-11",0.00,"The Mirror",9.40,5
1304,0.00,"Drama","Romance","","","","","",0.35,"1993-09-09",1499795.00,"M. Butterfly",6.10,5
1306,5000000.00,"Comedy","Crime","Drama","Indie","","","",0.76,"2003-09-05",742898.00,"Party Monster",6.30,5
1311,0.00,"Comedy","Drama","","","","","",0.46,"2005-09-03",0.00,"Breakfast on Pluto",6.50,5
1331,0.00,"Comedy","Drama","Indie","","","","",0.71,"2005-08-03",0.00,"Junebug",7.80,5
1366,0.00,"Comedy","Drama","Indie","","","","",0.80,"2005-01-23",1919197.00,"Thumbsucker",5.00,5
1370,300000.00,"Comedy","Drama","Indie","","","","",0.98,"2003-01-19",0.00,"Pieces of April",6.80,5
1383,0.00,"Documentary","Science","Fiction","Indie","Foreign","","",0.30,"1983-01-01",30.00,"Sans Soleil",5.40,5
1412,0.00,"Drama","Horror","Mystery","Thriller","","","",0.30,"2006-09-05",0.00,"Population 436",5.20,5
1467,0.00,"Action","Crime","Drama","Thriller","","","",1.39,"1990-09-14",0.00,"State of Grace",8.10,5
1476,0.00,"Comedy","Drama","","","","","",0.52,"1973-05-24",0.00,"Day for Night",8.40,5
1482,0.00,"Horror","Science","Fiction","Foreign","","","",0.44,"1964-04-29",0.00,"Mothra vs. Godzilla",7.90,5
1535,11000000.00,"Action","Comedy","","","","","",0.49,"1995-06-08",178104.00,"Canadian Bacon",5.30,5
1541,15400000.00,"Drama","Mystery","Thriller","Foreign","","","",0.65,"2008-10-01",0.00,"Afterwards",6.80,5
1563,0.00,"Drama","Musical","Music","","","","",0.73,"1985-12-10",14202899.00,"A Chorus Line",7.20,5
1626,0.00,"Drama","Romance","","","","","",0.46,"1986-10-03",31853080.00,"Children of a Lesser God",8.50,5
1672,0.00,"Action","Drama","History","War","","","",0.37,"1960-03-27",0.00,"Exodus",6.40,5
1729,0.00,"Action","Drama","Fantasy","Thriller","Romance","","",0.23,"2005-12-15",0.00,"The Promise",5.20,5
1854,0.00,"Action","Crime","Drama","Thriller","","","",0.49,"1978-07-10",0.00,"The Driver",8.00,5
2167,0.00,"Comedy","Romance","","","","","",0.34,"1963-06-05",0.00,"Irma la Douce",6.20,5
2293,0.00,"Comedy","Drama","","","","","",0.30,"1993-09-11",0.00,"And the Band Played On",5.50,5
2301,6000000.00,"Adventure","Comedy","Fantasy","Romance","Family","","",1.24,"1956-10-17",42000000.00,"Around the World in Eighty Days",6.50,5
2346,0.00,"Comedy","Fantasy","Science","Fiction","","","",0.23,"2007-01-01",0.00,"Return of the Ghostbusters",6.20,5
2356,0.00,"Crime","Suspense","Thriller","","","","",0.45,"1990-09-28",29381956.00,"Pacific Heights",6.30,5
2418,0.00,"Comedy","Fantasy","Science","Fiction","Romance","","",0.87,"1989-03-10",0.00,"Chances Are",7.70,5
2431,0.00,"Horror","Science","Fiction","","","","",0.45,"1939-01-13",0.00,"Son of Frankenstein",7.60,5
2676,0.00,"Action","Adventure","Fantasy","Science","Fiction","","",0.61,"1966-12-30",0.00,"One Million Years B.C.",6.60,5
2681,0.00,"Drama","Science","Fiction","","","","",0.63,"1936-02-20",0.00,"Things to Come",7.10,5
2721,0.00,"Crime","Drama","Mystery","Suspense","Thriller","","",0.40,"1947-12-24",0.00,"The Lady from Shanghai",7.40,5
2724,0.00,"Drama","","","","","","",0.33,"1965-03-04",0.00,"Red Beard",8.70,5
2739,0.00,"Drama","","","","","","",0.37,"2007-09-26",7363884.00,"Things We Lost in the Fire",8.30,5
2787,1500000.00,"Drama","Indie","","","","","",0.35,"2001-01-19",416925.00,"The Believer",7.90,5
2823,0.00,"Comedy","Drama","Romance","Foreign","","","",0.54,"2007-08-24",12000000.00,"Heyy Babyy",6.40,5
2908,0.00,"Drama","Science","Fiction","Thriller","","","",0.23,"1989-08-25",0.00,"Millennium",4.40,5
2933,0.00,"Drama","Romance","","","","","",0.41,"2000-01-26",0.00,"Just a Question of Love",7.10,5
2978,0.00,"Drama","Romance","","","","","",1.50,"2006-02-15",2077763.00,"Candy",8.60,5
3165,0.00,"Drama","Mystery","Thriller","Romance","","","",0.23,"1976-08-01",0.00,"Obsession",6.80,5
3205,0.00,"Crime","Drama","Mystery","Thriller","","","",0.69,"1965-06-03",0.00,"Ten Little Indians",7.20,5
3211,0.00,"Crime","Mystery","","","","","",0.83,"1945-10-31",0.00,"And Then There Were None",8.30,5
3263,0.00,"Comedy","Romance","","","","","",0.60,"1959-12-17",0.00,"Pillow Talk",6.90,5
3281,0.00,"Comedy","","","","","","",0.69,"2003-11-11",0.00,"The Green Butchers",7.60,5
3333,0.00,"Comedy","","","","","","",0.34,"1966-08-15",0.00,"Carry on Screaming!",7.00,5
3366,0.00,"Drama","","","","","","",0.46,"2007-11-02",0.00,"Martian Child",6.00,5
3373,0.00,"Action","Crime","Drama","Thriller","Foreign","","",0.61,"2005-09-02",0.00,"The Business",7.80,5
3394,3800000.00,"Comedy","Drama","Romance","","","","",0.56,"2009-09-11",0.00,"The Good Heart",7.00,5
3463,0.00,"Drama","Thriller","Romance","","","","",0.46,"2004-05-25",0.00,"Cruel Intentions 3",5.00,5
3485,0.00,"Action","Adventure","Science","Fiction","Foreign","","",0.35,"2002-08-31",0.00,"Returner",7.60,5
3488,0.00,"Comedy","Romance","","","","","",0.55,"2007-10-10",0.00,"Love Is All",7.10,5
3529,0.00,"Mystery","Thriller","","","","","",0.52,"2007-10-07",0.00,"Fermat's Room",6.90,5
3569,0.00,"Drama","History","","","","","",0.58,"2003-10-30",0.00,"Luther",6.60,5
3617,0.00,"Comedy","Drama","Musical","Thriller","","","",0.61,"1970-07-17",0.00,"Beyond the Valley of the Dolls",6.90,5
3753,0.00,"Action","Drama","Road","Movie","","","",1.25,"1971-06-23",0.00,"Le Mans",8.80,5
3801,0.00,"Crime","Drama","Mystery","Thriller","","","",0.75,"1922-04-27",0.00,"Dr. Mabuse: The Gambler",8.70,5
3963,50000000.00,"Drama","Thriller","","","","","",0.40,"1996-10-11",22000000.00,"The Chamber",7.40,5
4018,0.00,"Comedy","Drama","Thriller","","","","",0.63,"1994-03-11",0.00,"Guarding Tess",5.50,5
4253,26000000.00,"Comedy","Science","Fiction","","","","",0.30,"2000-10-31",0.00,"2001: A Space Travesty",3.90,5
4272,0.00,"Horror","Thriller","","","","","",0.93,"1999-03-11",0.00,"The Rage: Carrie 2",7.10,5
4338,0.00,"Drama","Fantasy","Mystery","Science","Fiction","Thriller","Romance",0.66,"2007-12-14",0.00,"Youth Without Youth",7.00,5
4420,120000.00,"Crime","Drama","","","","","",0.23,"1964-08-05",0.00,"Band of Outsiders",7.50,5
4493,0.00,"Drama","Romance","","","","","",0.92,"1992-03-13",0.00,"Howards End",6.10,5
4527,0.00,"Comedy","Drama","Family","","","","",0.23,"2008-07-02",0.00,"Kit Kittredge: An American Girl",6.80,5
4557,0.00,"Drama","Foreign","","","","","",0.59,"1970-10-22",0.00,"The Conformist",8.70,5
4567,0.00,"Crime","Drama","Foreign","","","","",0.30,"1996-09-14",0.00,"Swallowtail Butterfly",8.20,5
4609,0.00,"Comedy","Drama","Indie","","","","",0.35,"1998-11-05",0.00,"Little Voice",5.60,5
4746,0.00,"Drama","Science","Fiction","Thriller","Foreign","","",0.74,"2008-10-16",0.00,"Franklyn",6.70,5
4831,0.00,"Comedy","Drama","Fantasy","Family","","","",1.29,"1987-06-05",0.00,"Harry and the Hendersons",8.70,5
4878,0.00,"Action","Comedy","Drama","Fantasy","Horror","Romance","",0.46,"1990-07-13",0.00,"A Chinese Ghost Story II",7.30,5
4879,0.00,"Comedy","Drama","Romance","","","","",0.86,"1979-10-04",0.00,"10",5.60,5
4892,0.00,"Drama","Thriller","Foreign","","","","",0.23,"1992-05-22",0.00,"Europa",6.60,5
4900,0.00,"Action","Comedy","Crime","","","","",0.92,"2005-09-08",12382362.00,"The Man",5.90,5
4928,15000000.00,"Comedy","Crime","Drama","Thriller","War","","",0.55,"2001-09-08",0.00,"Buffalo Soldiers",6.10,5
5083,0.00,"Action","Adventure","Comedy","","","","",1.02,"1998-08-21",0.00,"Wrongfully Accused",6.50,5
5161,0.00,"Drama","Romance","","","","","",0.64,"2009-10-22",27412220.00,"Pope Joan",4.80,5
5234,0.00,"Action","Crime","Drama","Thriller","","","",0.35,"2001-08-03",0.00,"Fulltime Killer",7.20,5
5269,0.00,"Drama","Fantasy","Horror","Mystery","Thriller","Romance","",0.68,"2003-09-05",11560806.00,"The Order",6.40,5
5321,13000000.00,"Drama","","","","","","",2.12,"2006-11-16",1151330.00,"Infamous",6.30,5
5337,0.00,"Comedy","Drama","Romance","","","","",0.41,"2004-10-29",0.00,"Melinda and Melinda",6.00,5
5341,0.00,"Drama","Indie","","","","","",0.47,"2004-12-24",4678405.00,"The Woodsman",7.10,5
5359,0.00,"Action","Adventure","Comedy","","","","",0.50,"1986-12-18",0.00,"Allan Quatermain and the Lost City of Gold",4.60,5
5375,25000000.00,"Drama","Mystery","Thriller","","","","",1.03,"2005-10-07",0.00,"Where the Truth Lies",7.10,5
5409,0.00,"Comedy","Sports","Film","","","","",0.60,"1998-05-19",3572443.00,"Major League: Back to the Minors",5.30,5
5418,0.00,"Action","Adventure","Comedy","Indie","","","",0.58,"1999-08-09",0.00,"Detroit Rock City",6.80,5
5443,0.00,"Action","Adventure","Comedy","Fantasy","","","",1.18,"1986-01-01",0.00,"Aladdin",6.50,5
