@attribute ID numeric
@attribute budget numeric
@attribute genre1 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre2 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre3 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre4 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre5 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre6 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute genre7 {Action,Crime,Drama,Thriller,Adventure,Science,Fiction,Western,Fantasy,"",Animation,Family,Disaster,Romance,Mystery,Comedy,War,History,Horror,Sport,Musical,Suspense,Neo-noir,Music,Holiday,Sports,Film,Noir,Indie,Short,Documentary,Foreign,Road,Movie,Erotic,Eastern,TV,movie,Kids,Sporting,Event,Fan,Sci-Fi,&,British}
@attribute popularity numeric
@attribute releasedate date "yyyy-MM-dd"
@attribute revenue numeric
@attribute title string
@attribute voteaverage numeric
@attribute votecount numeric

@data

1346,40000000.00,"Drama","Fantasy","Thriller","Romance","","","",2.53,"2006-08-18",86915017.00,"The Illusionist",6.80,328
10663,39000000.00,"Action","Adventure","Science","Fiction","Thriller","","",2.72,"2005-03-09",38869464.00,"Serenity",7.40,326
823,4000000.00,"Comedy","","","","","","",2.59,"1979-08-16",20045115.00,"Life of Brian",7.30,325
23342,25000000.00,"Drama","","","","","","",2.12,"2011-08-10",124272124.00,"The Help",6.90,312
384,31500000.00,"Action","Drama","War","","","","",3.60,"1979-08-15",83471511.00,"Apocalypse Now",7.10,301
1472,30000000.00,"Action","Adventure","Thriller","","","","",2.92,"1990-03-02",199200000.00,"The Hunt for Red October",6.80,290
850,18339750.00,"Drama","History","War","","","","",2.81,"2004-09-15",92180910.00,"Downfall",7.50,289
783,806948.00,"Drama","Horror","Thriller","","","","",2.32,"1960-06-16",32000000.00,"Psycho",7.10,288
643,5000000.00,"Action","Western","","","","","",7.81,"1968-12-21",5321508.00,"Once Upon a Time in the West",7.60,287
665,25000000.00,"Drama","","","","","","",2.09,"1988-12-11",354825435.00,"Rain Man",6.90,286
808,1000000.00,"Mystery","Thriller","","","","","",3.08,"1954-08-01",26105286.00,"Rear Window",7.30,284
433,1300000.00,"Crime","Drama","","","","","",2.57,"1976-02-08",21100000.00,"Taxi Driver",7.00,281
2149,50000000.00,"Drama","Mystery","Thriller","","","","",7.05,"1997-09-11",109423648.00,"The Game",7.00,281
592,7000000.00,"Crime","Drama","Thriller","","","","",2.95,"1996-04-05",60611975.00,"Fargo",7.10,280
1363,10000000.00,"Comedy","Crime","","","","","",1.89,"1999-02-19",12827813.00,"Office Space",7.20,279
1446,6500000.00,"Drama","","","","","","",3.29,"2004-09-10",98410061.00,"Crash",6.90,273
827,70000000.00,"Adventure","Drama","Fantasy","Science","Fiction","","",2.52,"2003-12-10",122919055.00,"Big Fish",6.80,272
1826,35000000.00,"Crime","Drama","Mystery","Thriller","Neo-noir","","",2.70,"1997-09-19",126216940.00,"L.A. Confidential",7.00,271
1140,600000.00,"Western","","","","","","",3.78,"1965-12-18",15000000.00,"For a Few Dollars More",7.10,265
1204,10000000.00,"Horror","Mystery","Science","Fiction","Thriller","","",28.22,"1982-06-25",13782838.00,"The Thing",7.30,264
9796,8200000.00,"Music","","","","","","",3.23,"1965-03-02",163214286.00,"The Sound of Music",6.80,263
1138,1800000.00,"Comedy","Drama","War","","","","",2.26,"1964-01-29",9164370.00,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",7.50,261
5957,70000000.00,"Adventure","Animation","Fantasy","Science","Fiction","Family","",1.86,"1999-08-06",23159305.00,"The Iron Giant",7.10,258
5133,20000000.00,"Action","Comedy","Crime","Fantasy","","","",1.79,"2004-12-20",100914445.00,"Kung Fu Hustle",6.90,254
533,4000000.00,"Action","Adventure","Drama","Mystery","Suspense","Thriller","",2.49,"1959-07-17",13275000.00,"North by Northwest",7.20,251
6410,30000000.00,"Drama","Sport","","","","","",1.32,"2000-09-28",136706683.00,"Remember the Titans",7.10,250
30503,30000000.00,"Comedy","Fantasy","Romance","","","","",2.73,"2011-05-20",70278363.00,"Midnight in Paris",6.80,250
530,16400000.00,"Drama","","","","","","",1.38,"1989-06-02",235860116.00,"Dead Poets Society",7.00,243
771,27000000.00,"Comedy","","","","","","",3.24,"1980-06-17",115229890.00,"The Blues Brothers",7.00,243
511,27000000.00,"Crime","Drama","Mystery","Thriller","","","",1.80,"2006-04-07",56308881.00,"Lucky Number Slevin",6.80,238
461,26000000.00,"Action","Adventure","Comedy","Musical","","","",3.01,"2000-12-21",71000000.00,"O Brother, Where Art Thou?",7.00,236
1615,18500000.00,"Adventure","Comedy","Drama","","","","",1.89,"1998-05-21",10680275.00,"Fear and Loathing in Las Vegas",7.00,235
996,6000000.00,"Action","Drama","War","","","","",2.55,"1986-12-18",138530565.00,"Platoon",6.90,235
7017,55000000.00,"Drama","","","","","","",1.32,"2008-12-18",168167691.00,"Seven Pounds",6.90,235
10018,13000000.00,"Crime","Drama","Mystery","Thriller","","","",4.68,"2009-02-27",104345682.00,"The Girl with the Dragon Tattoo",6.90,233
1396,40000000.00,"Action","","","","","","",1.63,"2006-12-08",120175290.00,"Apocalypto",6.80,232
412,1000000.00,"Action","Adventure","Animation","Fantasy","Science","Fiction","",2.97,"1984-03-11",3301446.00,"Nausicaä of the Valley of the Wind",7.80,230
30506,30000000.00,"Action","Drama","","","","","",3.17,"2011-09-09",0.00,"Warrior",7.40,227
864,4000000.00,"Crime","Drama","","","","","",2.11,"1996-07-19",16635027.00,"Trainspotting",7.00,227
770,52000000.00,"Action","Crime","Drama","","","","",3.90,"1995-11-22",110400000.00,"Casino",7.20,223
7697,6000000.00,"Drama","Sport","Romance","","","","",2.02,"2008-10-12",44703995.00,"The Wrestler",6.80,222
1817,0.00,"Comedy","Drama","","","","","",1.60,"1985-02-15",45875171.00,"The Breakfast Club",7.00,221
4497,15000000.00,"Action","Comedy","Crime","Drama","Thriller","","",1.76,"2008-02-08",32002538.00,"In Bruges",7.00,220
523,46000000.00,"Action","Adventure","Science","Fiction","Thriller","","",4.52,"1996-11-21",150000000.00,"Star Trek: First Contact",6.80,220
1057,70000000.00,"Drama","History","Thriller","War","","","",2.09,"2001-03-16",0.00,"Enemy at the Gates",6.80,216
5895,0.00,"Adventure","Animation","Comedy","Family","","","",2.25,"2009-11-13",0.00,"Fantastic Mr. Fox",7.00,215
1401,3180000.00,"Drama","Fantasy","Family","","","","",2.64,"1946-12-30",6600000.00,"It's a Wonderful Life",7.10,213
7836,41677699.00,"Adventure","Animation","Family","","","","",1.81,"2008-07-19",187479518.00,"Ponyo",7.20,212
822,2000000.00,"Drama","Thriller","","","","","",1.61,"2006-03-15",70000000.00,"The Lives of Others",7.70,210
696,35000000.00,"Drama","History","War","","","","",3.30,"2002-12-04",120072577.00,"The Pianist",7.10,210
407,2500000.00,"Drama","Romance","","","","","",1.50,"1995-01-27",0.00,"Before Sunrise",7.30,209
1148,15000000.00,"Adventure","Drama","History","War","","","",2.69,"1962-12-10",70000000.00,"Lawrence of Arabia",7.10,207
42026,12000000.00,"Comedy","Drama","Romance","","","","",1.55,"2011-10-11",0.00,"The Artist",7.00,207
9401,12500000.00,"Drama","","","","","","",1.59,"2008-09-12",20416563.00,"The Boy in the Striped Pajamas",7.10,205
43171,20000000.00,"Drama","History","","","","","",19.38,"2013-10-18",0.00,"12 Years a Slave",7.80,202
596,18000000.00,"Drama","History","Musical","","","","",2.24,"1984-11-13",51564280.00,"Amadeus",6.90,200
554,8000000.00,"Crime","Drama","","","","","",2.42,"1986-08-07",52287000.00,"Stand by Me",6.80,200
623,30000000.00,"Crime","Drama","","","","","",5.48,"1984-02-17",0.00,"Once Upon a Time in America",7.20,199
388,0.00,"Western","","","","","","",2.04,"1992-08-07",159157447.00,"Unforgiven",7.10,197
2251,30000000.00,"Mystery","Thriller","","","","","",3.04,"2003-04-25",90259536.00,"Identity",7.00,197
8429,4000000.00,"Drama","Horror","","","","","",2.35,"2008-10-24",10785801.00,"Let the Right One In",7.40,196
1188,15000000.00,"Drama","Horror","Mystery","Thriller","Romance","","",3.33,"2001-10-12",20117339.00,"Mulholland Drive",6.90,195
3685,27000000.00,"Comedy","Holiday","","","","","",1.60,"1989-12-01",71320000.00,"National Lampoon's Christmas Vacation",6.90,194
5155,15000000.00,"Action","Fantasy","Thriller","","","","",1.76,"1994-05-11",144000000.00,"The Crow",6.80,193
970,11000000.00,"Comedy","Fantasy","Horror","","","","",2.98,"1992-10-09",0.00,"Army of Darkness",7.00,192
6294,0.00,"Action","Adventure","Animation","Fantasy","Romance","Family","",1.92,"1986-08-02",3106327.00,"Castle in the Sky",7.50,191
8477,0.00,"Animation","Comedy","Holiday","Family","","","",0.69,"1966-12-18",0.00,"How the Grinch Stole Christmas!",6.90,191
2436,1500000.00,"Comedy","Drama","","","","","",1.86,"1936-02-05",8500000.00,"Modern Times",7.90,187
5138,0.00,"Drama","","","","","","",2.15,"1992-12-23",0.00,"Scent of a Woman",6.80,187
28877,66000000.00,"Drama","War","","","","","",3.99,"2011-12-25",177000000.00,"War Horse",6.80,186
6940,0.00,"Drama","Romance","","","","","",1.21,"1988-11-17",11990401.00,"Cinema Paradiso",7.50,185
5136,21000000.00,"Animation","Comedy","Music","","","","",4.79,"1999-06-30",0.00,"South Park: Bigger, Longer & Uncut",6.80,185
2812,53000000.00,"Crime","Drama","","","","","",4.66,"2001-04-05",83282296.00,"Blow",6.90,184
1317,50000000.00,"Drama","Fantasy","","","","","",4.25,"2006-10-18",132180323.00,"Perfume: The Story of a Murderer",6.80,183
4276,25000000.00,"Drama","","","","","","",2.64,"2007-12-28",76181545.00,"There Will Be Blood",7.50,182
447,25000000.00,"Crime","Drama","History","Thriller","","","",2.84,"1987-06-02",76270454.00,"The Untouchables",6.90,180
6535,0.00,"Action","Crime","Drama","Mystery","Thriller","","",1.29,"2002-12-12",0.00,"Infernal Affairs",7.50,178
1149,300000.00,"Horror","Thriller","","","","","",2.24,"1978-10-25",47000000.00,"Halloween",7.00,178
654,500000.00,"Action","Drama","","","","","",2.19,"1954-04-26",269061.00,"Seven Samurai",7.90,175
5948,0.00,"Drama","Music","Romance","","","","",1.63,"1998-10-28",0.00,"The Legend of 1900",7.80,174
4998,0.00,"Action","Animation","Science","Fiction","","","",2.82,"1995-11-18",0.00,"Ghost in the Shell",7.50,174
7427,15000000.00,"Drama","War","","","","","",20.59,"1978-12-08",50000000.00,"The Deer Hunter",7.20,174
372,839727.00,"Drama","","","","","","",1.61,"1941-05-01",23217674.00,"Citizen Kane",7.40,173
480,12000000.00,"Action","Adventure","Drama","Science","Fiction","Thriller","",3.89,"1982-06-03",96800000.00,"Star Trek II: The Wrath of Khan",7.00,172
476,10000000.00,"Animation","","","","","","",2.08,"1988-07-16",0.00,"Akira",7.60,171
434,1530000.00,"Action","Drama","Thriller","","","","",1.04,"1999-06-18",0.00,"Run Lola Run",7.10,170
2395,2800000.00,"Comedy","Science","Fiction","","","","",0.80,"1974-12-15",86273333.00,"Young Frankenstein",7.20,169
1076,2540800.00,"Comedy","Music","Romance","","","","",1.86,"1952-04-10",7200000.00,"Singin' in the Rain",6.90,166
4536,6000000.00,"Action","Crime","Thriller","","","","",1.28,"2000-01-20",30471.00,"The Boondock Saints",6.90,165
634,30000000.00,"Crime","Drama","Mystery","Thriller","","","",1.90,"2003-10-08",90135191.00,"Mystic River",6.80,164
1124,88000000.00,"Drama","History","Sport","Romance","","","",2.69,"2005-06-02",108539911.00,"Cinderella Man",6.80,158
